id,name_en,name_kn,age,gender,district_id,risk_score,is_repeat_offender
PERSON_ACCUSED_597,Vijaykumar Bhat,Vijaykumar Bhat,29,Male,DIST_1,45,
PERSON_ACCUSED_598,Kiran Shenoy,Kiran Shenoy,30,Male,DIST_1,45,
PERSON_ACCUSED_599,Hanumantha Y Qureshi,Hanumantha Y Qureshi,22,Male,DIST_1,45,
PERSON_ACCUSED_600,Faisal Suvarna,Faisal Suvarna,28,Male,DIST_1,45,
PERSON_ACCUSED_601,Shabbir Shenoy,Shabbir Shenoy,23,Male,DIST_1,45,
PERSON_ACCUSED_602,Girish Joshi,Girish Joshi,37,Male,DIST_1,45,
PERSON_ACCUSED_603,Ningappa W Desai,Ningappa W Desai,34,Male,DIST_1,45,
PERSON_ACCUSED_604,Rizwan Qureshi,Rizwan Qureshi,37,Male,DIST_1,45,
PERSON_ACCUSED_605,Mohammed Nadaf,Mohammed Nadaf,35,Male,DIST_1,45,
PERSON_ACCUSED_606,Harish Shenoy,Harish Shenoy,29,Male,DIST_1,45,
PERSON_ACCUSED_607,Faiz Shenoy,Faiz Shenoy,30,Male,DIST_1,45,
PERSON_ACCUSED_608,Priya Bangera,Priya Bangera,35,Female,DIST_1,45,
PERSON_ACCUSED_609,Nagaraj Kotian,Nagaraj Kotian,45,Male,DIST_1,45,
PERSON_ACCUSED_610,Hussain Suvarna,Hussain Suvarna,34,Male,DIST_1,45,
PERSON_ACCUSED_611,Shankar Bhat,Shankar Bhat,34,Male,DIST_1,45,
PERSON_ACCUSED_612,Mahesh Gowda,Mahesh Gowda,34,Male,DIST_1,45,
PERSON_ACCUSED_613,Nadeem Desai,Nadeem Desai,30,Male,DIST_1,45,
PERSON_ACCUSED_614,Basheer U Mulla,Basheer U Mulla,31,Male,DIST_1,45,
PERSON_ACCUSED_615,Imran Shaikh,Imran Shaikh,30,Male,DIST_1,45,
PERSON_ACCUSED_616,Faisal Nair,Faisal Nair,31,Male,DIST_1,45,
PERSON_ACCUSED_617,Sunitha Bangera,Sunitha Bangera,29,Female,DIST_1,45,
PERSON_ACCUSED_618,Gopal Menon,Gopal Menon,20,Male,DIST_1,45,
PERSON_ACCUSED_619,Girish Nadaf,Girish Nadaf,32,Male,DIST_1,45,
PERSON_ACCUSED_620,Geetha Char,Geetha Char,32,Female,DIST_1,45,
PERSON_ACCUSED_621,Hussain Bellary,Hussain Bellary,19,Male,DIST_1,45,
PERSON_ACCUSED_622,Rangaswamy Shenoy,Rangaswamy Shenoy,28,Male,DIST_1,45,
PERSON_ACCUSED_623,Rangaswamy Sayyad,Rangaswamy Sayyad,23,Male,DIST_1,45,
PERSON_ACCUSED_624,Faisal Achar,Faisal Achar,19,Male,DIST_1,45,
PERSON_ACCUSED_625,Ashok Achar,Ashok Achar,35,Male,DIST_1,45,
PERSON_ACCUSED_626,Yusuf Kini,Yusuf Kini,27,Male,DIST_1,45,
PERSON_ACCUSED_627,Chandrashekar Ali,Chandrashekar Ali,21,Male,DIST_1,45,
PERSON_ACCUSED_628,Abdul Joshi,Abdul Joshi,18,Male,DIST_1,45,
PERSON_ACCUSED_629,Srinivas S Bangera,Srinivas S Bangera,24,Male,DIST_1,45,
PERSON_ACCUSED_630,Naveen Gowda,Naveen Gowda,22,Male,DIST_1,45,
PERSON_ACCUSED_631,Shivu Nayak,Shivu Nayak,23,Male,DIST_1,45,
PERSON_ACCUSED_632,Gopal Murthy,Gopal Murthy,40,Male,DIST_1,45,
PERSON_ACCUSED_633,Murali Achar,Murali Achar,26,Male,DIST_1,45,
PERSON_ACCUSED_634,Shivakumar Kotian,Shivakumar Kotian,25,Male,DIST_1,45,
PERSON_ACCUSED_635,Mohammed Shaikh,Mohammed Shaikh,26,Male,DIST_1,45,
PERSON_ACCUSED_636,Ravi Kamath,Ravi Kamath,24,Male,DIST_1,45,
PERSON_ACCUSED_637,Keshav Hiremath,Keshav Hiremath,29,Male,DIST_1,45,
PERSON_ACCUSED_638,Raghavendra Ali,Raghavendra Ali,27,Male,DIST_1,45,
PERSON_ACCUSED_639,Srinivas Patil,Srinivas Patil,24,Male,DIST_1,45,
PERSON_ACCUSED_640,Vinay Kini,Vinay Kini,34,Male,DIST_1,45,
PERSON_ACCUSED_641,Gururaj Patel,Gururaj Patel,44,Male,DIST_1,45,
PERSON_ACCUSED_642,Aslam Kulkarni,Aslam Kulkarni,30,Male,DIST_1,45,
PERSON_ACCUSED_643,Umesh S Reddy,Umesh S Reddy,21,Male,DIST_1,45,
PERSON_ACCUSED_644,Deepak J Naidu,Deepak J Naidu,31,Male,DIST_1,45,
PERSON_ACCUSED_645,Prakash Siddiqui,Prakash Siddiqui,38,Male,DIST_1,45,
PERSON_ACCUSED_646,Imran E Rao,Imran E Rao,27,Male,DIST_1,45,
PERSON_ACCUSED_647,Kumar Patel,Kumar Patel,33,Male,DIST_1,45,
PERSON_ACCUSED_648,Byre Siddiqui,Byre Siddiqui,31,Male,DIST_1,45,
PERSON_ACCUSED_649,Pradeep Shetty,Pradeep Shetty,19,Male,DIST_1,45,
PERSON_ACCUSED_650,Rizwan Prabhu,Rizwan Prabhu,27,Male,DIST_1,45,
PERSON_ACCUSED_651,Abdul Desai,Abdul Desai,32,Male,DIST_1,45,
PERSON_ACCUSED_652,Hussain Achar,Hussain Achar,35,Male,DIST_1,45,
PERSON_ACCUSED_653,Hanumantha Pai,Hanumantha Pai,23,Male,DIST_1,45,
PERSON_ACCUSED_654,Amina Patel,Amina Patel,21,Female,DIST_1,45,
PERSON_ACCUSED_655,Imran Ahmed alias Immi,Imran Ahmed alias Immi,39,Male,DIST_1,89,1
PERSON_ACCUSED_656,Ratna Devadiga,Ratna Devadiga,21,Female,DIST_1,45,
PERSON_ACCUSED_657,Iqbal Kulkarni,Iqbal Kulkarni,27,Male,DIST_1,45,
PERSON_ACCUSED_658,Amina Nadaf,Amina Nadaf,23,Female,DIST_1,45,
PERSON_ACCUSED_659,Ganesh Qureshi,Ganesh Qureshi,18,Male,DIST_1,45,
PERSON_ACCUSED_660,Mohan Naidu,Mohan Naidu,29,Male,DIST_1,45,
PERSON_ACCUSED_661,Zubaida Maniyar,Zubaida Maniyar,23,Female,DIST_1,45,
PERSON_ACCUSED_662,Vijaykumar Murthy,Vijaykumar Murthy,26,Male,DIST_1,45,
PERSON_ACCUSED_663,Vijaykumar Sheikh,Vijaykumar Sheikh,25,Male,DIST_1,45,
PERSON_ACCUSED_664,Syed Salian,Syed Salian,35,Male,DIST_1,45,
PERSON_ACCUSED_665,Yogesh Patel,Yogesh Patel,19,Male,DIST_1,45,
PERSON_ACCUSED_667,Ramesh Sayyad,Ramesh Sayyad,30,Male,DIST_1,45,
PERSON_ACCUSED_668,Deepak Devadiga,Deepak Devadiga,23,Male,DIST_1,45,
PERSON_ACCUSED_669,Ratna Shaikh,Ratna Shaikh,23,Female,DIST_1,45,
PERSON_ACCUSED_670,Imran K Bangera,Imran K Bangera,30,Male,DIST_1,45,
PERSON_ACCUSED_671,Gururaj Devadiga,Gururaj Devadiga,18,Male,DIST_1,45,
PERSON_ACCUSED_672,Murali Shenoy,Murali Shenoy,20,Male,DIST_1,45,
PERSON_ACCUSED_673,Madhu Shetty,Madhu Shetty,34,Male,DIST_1,45,
PERSON_ACCUSED_674,Chandrashekar Shenoy,Chandrashekar Shenoy,28,Male,DIST_1,45,
PERSON_ACCUSED_675,Aslam N Inamdar,Aslam N Inamdar,29,Male,DIST_1,45,
PERSON_ACCUSED_676,Prema Nair,Prema Nair,33,Female,DIST_1,45,
PERSON_ACCUSED_677,Ganesh Ali,Ganesh Ali,35,Male,DIST_1,45,
PERSON_ACCUSED_678,Darshan Swamy,Darshan Swamy,27,Male,DIST_1,45,
PERSON_ACCUSED_679,Manjunath Nadaf,Manjunath Nadaf,24,Male,DIST_1,45,
PERSON_ACCUSED_680,Chandru Maniyar,Chandru Maniyar,32,Male,DIST_1,45,
PERSON_ACCUSED_681,Saleem Char,Saleem Char,26,Male,DIST_1,45,
PERSON_ACCUSED_682,Santosh Nair,Santosh Nair,31,Male,DIST_1,45,
PERSON_ACCUSED_683,Shabbir Bellary,Shabbir Bellary,41,Male,DIST_1,45,
PERSON_ACCUSED_684,Yusuf Baig,Yusuf Baig,27,Male,DIST_1,45,
PERSON_ACCUSED_685,Kiran Bellary,Kiran Bellary,29,Male,DIST_1,45,
PERSON_ACCUSED_686,Byre Joshi,Byre Joshi,20,Male,DIST_1,45,
PERSON_ACCUSED_687,Puttaswamy Inamdar,Puttaswamy Inamdar,26,Male,DIST_1,45,
PERSON_ACCUSED_688,Lokesh Patil,Lokesh Patil,33,Male,DIST_1,45,
PERSON_ACCUSED_689,Ismail V Qureshi,Ismail V Qureshi,27,Male,DIST_1,45,
PERSON_ACCUSED_690,Hussain Joshi,Hussain Joshi,32,Male,DIST_1,45,
PERSON_ACCUSED_691,Anwar K Menon,Anwar K Menon,33,Male,DIST_1,45,
PERSON_ACCUSED_692,Srinivas Devadiga,Srinivas Devadiga,27,Male,DIST_1,45,
PERSON_ACCUSED_693,Basheer Char,Basheer Char,19,Male,DIST_1,45,
PERSON_ACCUSED_694,Manjunath Sheikh,Manjunath Sheikh,27,Male,DIST_1,45,
PERSON_ACCUSED_695,Abdul Maniyar,Abdul Maniyar,21,Male,DIST_1,45,
PERSON_ACCUSED_696,Prema Shaikh,Prema Shaikh,33,Female,DIST_1,45,
PERSON_ACCUSED_697,Anwar Hosur,Anwar Hosur,20,Male,DIST_1,45,
PERSON_ACCUSED_698,Shankar Rao,Shankar Rao,18,Male,DIST_1,45,
PERSON_ACCUSED_699,Sharada Swamy,Sharada Swamy,39,Female,DIST_1,45,
PERSON_ACCUSED_700,Raghavendra Nayak,Raghavendra Nayak,28,Male,DIST_1,45,
PERSON_ACCUSED_701,Manju M Khan,Manju M Khan,29,Male,DIST_1,45,
PERSON_ACCUSED_702,Faisal Sayyad,Faisal Sayyad,21,Male,DIST_1,45,
PERSON_ACCUSED_703,Anwar Swamy,Anwar Swamy,23,Male,DIST_1,45,
PERSON_ACCUSED_704,Anil Shetty,Anil Shetty,34,Male,DIST_1,45,
PERSON_ACCUSED_705,Byre Hubli,Byre Hubli,34,Male,DIST_1,45,
PERSON_ACCUSED_706,Ravi Murthy,Ravi Murthy,30,Male,DIST_1,45,
PERSON_ACCUSED_707,Hanumantha M Murthy,Hanumantha M Murthy,29,Male,DIST_1,45,
PERSON_ACCUSED_708,Ganesh R Kulkarni,Ganesh R Kulkarni,31,Male,DIST_1,45,
PERSON_ACCUSED_709,Jameel Bangera,Jameel Bangera,24,Male,DIST_1,45,
PERSON_ACCUSED_710,Anwar Kini,Anwar Kini,32,Male,DIST_1,45,
PERSON_ACCUSED_711,Basheer Nair,Basheer Nair,37,Male,DIST_1,45,
PERSON_ACCUSED_712,Anitha Patel,Anitha Patel,18,Female,DIST_1,45,
PERSON_ACCUSED_713,Rakesh Baig,Rakesh Baig,33,Male,DIST_1,45,
PERSON_ACCUSED_714,Prasad Nadaf,Prasad Nadaf,27,Male,DIST_1,45,
PERSON_ACCUSED_715,Harish Ahmed,Harish Ahmed,26,Male,DIST_1,45,
PERSON_ACCUSED_716,Manjunath Kulkarni,Manjunath Kulkarni,30,Male,DIST_1,45,
PERSON_ACCUSED_717,Shankar Shaikh,Shankar Shaikh,33,Male,DIST_1,45,
PERSON_ACCUSED_718,Siddappa Joshi,Siddappa Joshi,40,Male,DIST_1,45,
PERSON_ACCUSED_719,Santhosh Kulkarni,Santhosh Kulkarni,25,Male,DIST_1,45,
PERSON_ACCUSED_720,Basavaraj Hubli,Basavaraj Hubli,30,Male,DIST_1,45,
PERSON_ACCUSED_721,Faiz Inamdar,Faiz Inamdar,20,Male,DIST_1,45,
PERSON_ACCUSED_722,Dinesh Ahmed,Dinesh Ahmed,31,Male,DIST_1,45,
PERSON_ACCUSED_723,Keshav Sayyad,Keshav Sayyad,40,Male,DIST_1,45,
PERSON_ACCUSED_724,Mahadeva J Patel,Mahadeva J Patel,31,Male,DIST_1,45,
PERSON_ACCUSED_725,Gururaj Ansari,Gururaj Ansari,27,Male,DIST_1,45,
PERSON_ACCUSED_726,Syed Menon,Syed Menon,27,Male,DIST_1,45,
PERSON_ACCUSED_727,Satish alias Satta Satish,Satish alias Satta Satish,38,Male,DIST_1,89,1
PERSON_ACCUSED_728,Siddappa Hubli,Siddappa Hubli,33,Male,DIST_1,45,
PERSON_ACCUSED_729,Keshav Reddy,Keshav Reddy,31,Male,DIST_1,45,
PERSON_ACCUSED_730,Rakesh Reddy,Rakesh Reddy,18,Male,DIST_1,45,
PERSON_ACCUSED_731,Basheer Siddiqui,Basheer Siddiqui,26,Male,DIST_1,45,
PERSON_ACCUSED_732,Sharada Kini,Sharada Kini,23,Female,DIST_1,45,
PERSON_ACCUSED_733,Shankar G Bhat,Shankar G Bhat,31,Male,DIST_1,45,
PERSON_ACCUSED_735,Satish Gowda,Satish Gowda,38,Male,DIST_1,45,
PERSON_ACCUSED_736,Deepak Kini,Deepak Kini,28,Male,DIST_1,45,
PERSON_ACCUSED_737,Venkatesh Desai,Venkatesh Desai,33,Male,DIST_1,45,
PERSON_ACCUSED_738,Kumar Hiremath,Kumar Hiremath,28,Male,DIST_1,45,
PERSON_ACCUSED_739,Vijaykumar Shaikh,Vijaykumar Shaikh,19,Male,DIST_1,45,
PERSON_ACCUSED_740,Mahadev Poojary,Mahadev Poojary,32,Male,DIST_1,45,
PERSON_ACCUSED_741,Geetha Prabhu,Geetha Prabhu,41,Female,DIST_1,45,
PERSON_ACCUSED_742,Kiran Kamath,Kiran Kamath,29,Male,DIST_1,45,
PERSON_ACCUSED_743,Jagadish Kulkarni,Jagadish Kulkarni,28,Male,DIST_1,45,
PERSON_ACCUSED_744,Raghavendra Desai,Raghavendra Desai,24,Male,DIST_1,45,
PERSON_ACCUSED_745,Syed Char,Syed Char,24,Male,DIST_1,45,
PERSON_ACCUSED_746,Girish Hosur,Girish Hosur,27,Male,DIST_1,45,
PERSON_ACCUSED_747,Anil Ahmed,Anil Ahmed,32,Male,DIST_1,45,
PERSON_ACCUSED_748,Ravi Sheikh,Ravi Sheikh,27,Male,DIST_1,45,
PERSON_ACCUSED_749,Basavaraj Hegde,Basavaraj Hegde,33,Male,DIST_1,45,
PERSON_ACCUSED_750,Shankar Char,Shankar Char,18,Male,DIST_1,45,
PERSON_ACCUSED_751,Jagadish Reddy,Jagadish Reddy,30,Male,DIST_1,45,
PERSON_ACCUSED_752,Santhosh U Hiremath,Santhosh U Hiremath,30,Male,DIST_1,45,
PERSON_ACCUSED_753,Mohammed Ansari,Mohammed Ansari,29,Male,DIST_1,45,
PERSON_ACCUSED_754,Imran Kamath,Imran Kamath,26,Male,DIST_1,45,
PERSON_ACCUSED_755,Jameel Achar,Jameel Achar,21,Male,DIST_1,45,
PERSON_ACCUSED_756,Pushpa Salian,Pushpa Salian,33,Female,DIST_1,45,
PERSON_ACCUSED_757,Ningappa Murthy,Ningappa Murthy,21,Male,DIST_1,45,
PERSON_ACCUSED_758,Mohammed Ali,Mohammed Ali,26,Male,DIST_1,45,
PERSON_ACCUSED_759,Umesh Murthy,Umesh Murthy,18,Male,DIST_1,45,
PERSON_ACCUSED_760,Nagaraj Sheikh,Nagaraj Sheikh,28,Male,DIST_1,45,
PERSON_ACCUSED_761,Irfan Bellary,Irfan Bellary,25,Male,DIST_1,45,
PERSON_ACCUSED_762,Faiz Maniyar,Faiz Maniyar,34,Male,DIST_1,45,
PERSON_ACCUSED_763,Faisal Bhat,Faisal Bhat,36,Male,DIST_1,45,
PERSON_ACCUSED_764,Prakash Achar,Prakash Achar,26,Male,DIST_1,45,
PERSON_ACCUSED_765,Vijaykumar Khan,Vijaykumar Khan,44,Male,DIST_1,45,
PERSON_ACCUSED_766,Akbar Shetty,Akbar Shetty,38,Male,DIST_1,45,
PERSON_ACCUSED_767,Thimmappa Inamdar,Thimmappa Inamdar,23,Male,DIST_1,45,
PERSON_ACCUSED_768,Prakash Pai,Prakash Pai,37,Male,DIST_1,45,
PERSON_ACCUSED_769,Siddappa Ali,Siddappa Ali,33,Male,DIST_1,45,
PERSON_ACCUSED_770,Fatima Murthy,Fatima Murthy,23,Female,DIST_1,45,
PERSON_ACCUSED_771,Lokesh Nadaf,Lokesh Nadaf,21,Male,DIST_1,45,
PERSON_ACCUSED_772,Jameel Kamath,Jameel Kamath,24,Male,DIST_1,45,
PERSON_ACCUSED_773,Suresh Achar,Suresh Achar,31,Male,DIST_1,45,
PERSON_ACCUSED_774,Imran Salian,Imran Salian,27,Male,DIST_1,45,
PERSON_ACCUSED_775,Umesh Char,Umesh Char,29,Male,DIST_1,45,
PERSON_ACCUSED_776,Puttaswamy E Murthy,Puttaswamy E Murthy,37,Male,DIST_1,45,
PERSON_ACCUSED_778,Prasad Y Sheikh,Prasad Y Sheikh,33,Male,DIST_1,45,
PERSON_ACCUSED_779,Mohan Bhat,Mohan Bhat,37,Male,DIST_1,45,
PERSON_ACCUSED_780,Kumar Bhat,Kumar Bhat,37,Male,DIST_1,45,
PERSON_ACCUSED_781,Asha Hubli,Asha Hubli,29,Female,DIST_1,45,
PERSON_ACCUSED_782,Faiz Khan,Faiz Khan,30,Male,DIST_1,45,
PERSON_ACCUSED_783,Jameel Sheikh,Jameel Sheikh,28,Male,DIST_1,45,
PERSON_ACCUSED_784,Parveen Char,Parveen Char,36,Female,DIST_1,45,
PERSON_ACCUSED_785,Jagadish Siddiqui,Jagadish Siddiqui,29,Male,DIST_1,45,
PERSON_ACCUSED_786,Prakash L Siddiqui,Prakash L Siddiqui,29,Male,DIST_1,45,
PERSON_ACCUSED_787,Mallesh Suvarna,Mallesh Suvarna,19,Male,DIST_1,45,
PERSON_ACCUSED_789,Kempe Ali,Kempe Ali,27,Male,DIST_1,45,
PERSON_ACCUSED_790,Shankar L Qureshi,Shankar L Qureshi,25,Male,DIST_1,45,
PERSON_ACCUSED_791,Imran Prabhu,Imran Prabhu,28,Male,DIST_1,45,
PERSON_ACCUSED_792,Vishwanath Char,Vishwanath Char,36,Male,DIST_1,45,
PERSON_ACCUSED_793,Rajesh Bangera,Rajesh Bangera,27,Male,DIST_1,45,
PERSON_ACCUSED_794,Rajesh Murthy,Rajesh Murthy,28,Male,DIST_1,45,
PERSON_ACCUSED_795,Rashid Maniyar,Rashid Maniyar,35,Male,DIST_1,45,
PERSON_ACCUSED_796,Geetha Sheikh,Geetha Sheikh,36,Female,DIST_1,45,
PERSON_ACCUSED_797,Santhosh B Kulkarni,Santhosh B Kulkarni,42,Male,DIST_1,45,
PERSON_ACCUSED_798,Keshav Kamath,Keshav Kamath,35,Male,DIST_1,45,
PERSON_ACCUSED_799,Byre R Joshi,Byre R Joshi,27,Male,DIST_1,45,
PERSON_ACCUSED_800,Rangaswamy P Ansari,Rangaswamy P Ansari,22,Male,DIST_1,45,
PERSON_ACCUSED_801,Umesh Shetty,Umesh Shetty,25,Male,DIST_1,45,
PERSON_ACCUSED_802,Prakash J Kini,Prakash J Kini,25,Male,DIST_1,45,
PERSON_ACCUSED_803,Vinay Rao,Vinay Rao,38,Male,DIST_1,45,
PERSON_ACCUSED_804,Suresh Y Desai,Suresh Y Desai,30,Male,DIST_1,45,
PERSON_ACCUSED_805,Rashid Ahmed,Rashid Ahmed,30,Male,DIST_1,45,
PERSON_ACCUSED_806,Harish F Sayyad,Harish F Sayyad,27,Male,DIST_1,45,
PERSON_ACCUSED_807,Rangaswamy F Rao,Rangaswamy F Rao,26,Male,DIST_1,45,
PERSON_ACCUSED_808,Jagadish Inamdar,Jagadish Inamdar,25,Male,DIST_1,45,
PERSON_ACCUSED_809,Jagadish Ahmed,Jagadish Ahmed,21,Male,DIST_1,45,
PERSON_ACCUSED_810,Byre Ahmed,Byre Ahmed,18,Male,DIST_1,45,
PERSON_ACCUSED_811,Papanna alias Paapi,Papanna alias Paapi,24,Male,DIST_1,81,1
PERSON_ACCUSED_812,Venkatesh Rao,Venkatesh Rao,22,Male,DIST_1,45,
PERSON_ACCUSED_813,Ganesh Khan,Ganesh Khan,29,Male,DIST_1,45,
PERSON_ACCUSED_814,Shivu Hubli,Shivu Hubli,26,Male,DIST_1,45,
PERSON_ACCUSED_815,Ramesh Shetty,Ramesh Shetty,28,Male,DIST_1,45,
PERSON_ACCUSED_816,Imran Menon,Imran Menon,35,Male,DIST_1,45,
PERSON_ACCUSED_817,Abdul L Joshi,Abdul L Joshi,42,Male,DIST_1,45,
PERSON_ACCUSED_818,Iqbal Bangera,Iqbal Bangera,31,Male,DIST_1,45,
PERSON_ACCUSED_819,Pradeep Inamdar,Pradeep Inamdar,18,Male,DIST_1,45,
PERSON_ACCUSED_820,Anil K Kulkarni,Anil K Kulkarni,28,Male,DIST_1,45,
PERSON_ACCUSED_821,Ganesh Siddiqui,Ganesh Siddiqui,20,Male,DIST_1,45,
PERSON_ACCUSED_822,Raghavendra Patil,Raghavendra Patil,39,Male,DIST_1,45,
PERSON_ACCUSED_823,Basavaraj C Hubli,Basavaraj C Hubli,23,Male,DIST_1,45,
PERSON_ACCUSED_824,Girish K Nayak,Girish K Nayak,31,Male,DIST_1,45,
PERSON_ACCUSED_825,Akbar Patel,Akbar Patel,33,Male,DIST_1,45,
PERSON_ACCUSED_826,Mohammed Siddiqui,Mohammed Siddiqui,28,Male,DIST_1,45,
PERSON_ACCUSED_827,Santhosh W Sheikh,Santhosh W Sheikh,25,Male,DIST_1,45,
PERSON_ACCUSED_828,Saleem Rao,Saleem Rao,22,Male,DIST_1,45,
PERSON_ACCUSED_829,Akbar Nadaf,Akbar Nadaf,23,Male,DIST_1,45,
PERSON_ACCUSED_831,Harish Nair,Harish Nair,28,Male,DIST_1,45,
PERSON_ACCUSED_832,Basavaraj Inamdar,Basavaraj Inamdar,27,Male,DIST_1,45,
PERSON_ACCUSED_833,Ramesh Shenoy,Ramesh Shenoy,29,Male,DIST_1,45,
PERSON_ACCUSED_834,Zainab Char,Zainab Char,29,Female,DIST_1,45,
PERSON_ACCUSED_835,Mahesh L Gowda,Mahesh L Gowda,31,Male,DIST_1,45,
PERSON_ACCUSED_836,Gopal Achar,Gopal Achar,35,Male,DIST_1,45,
PERSON_ACCUSED_837,Nadeem Sayyad,Nadeem Sayyad,39,Male,DIST_1,45,
PERSON_ACCUSED_838,Darshan Baig,Darshan Baig,19,Male,DIST_1,45,
PERSON_ACCUSED_839,Shabbir Char,Shabbir Char,40,Male,DIST_1,45,
PERSON_ACCUSED_840,Ismail Siddiqui,Ismail Siddiqui,23,Male,DIST_1,45,
PERSON_ACCUSED_841,Byre Char,Byre Char,21,Male,DIST_1,45,
PERSON_ACCUSED_842,Byre H Joshi,Byre H Joshi,31,Male,DIST_1,45,
PERSON_ACCUSED_843,Faiz Siddiqui,Faiz Siddiqui,18,Male,DIST_1,45,
PERSON_ACCUSED_844,Santosh Kulkarni,Santosh Kulkarni,24,Male,DIST_1,45,
PERSON_ACCUSED_845,Faiz Kini,Faiz Kini,19,Male,DIST_1,45,
PERSON_ACCUSED_846,Faisal Ahmed,Faisal Ahmed,34,Male,DIST_1,45,
PERSON_ACCUSED_847,Raghavendra Bangera,Raghavendra Bangera,29,Male,DIST_1,45,
PERSON_ACCUSED_848,Chandrashekar Nair,Chandrashekar Nair,18,Male,DIST_1,45,
PERSON_ACCUSED_849,Prakash Bhat,Prakash Bhat,32,Male,DIST_1,45,
PERSON_ACCUSED_850,Faiz Char,Faiz Char,28,Male,DIST_1,45,
PERSON_ACCUSED_851,Mahesh Mulla,Mahesh Mulla,30,Male,DIST_1,45,
PERSON_ACCUSED_852,Akbar Maniyar,Akbar Maniyar,37,Male,DIST_1,45,
PERSON_ACCUSED_853,Zainab Qureshi,Zainab Qureshi,26,Female,DIST_1,45,
PERSON_ACCUSED_854,Ravi Khan,Ravi Khan,32,Male,DIST_1,45,
PERSON_ACCUSED_855,Basavaraj Bangera,Basavaraj Bangera,26,Male,DIST_1,45,
PERSON_ACCUSED_856,Priya Suvarna,Priya Suvarna,18,Female,DIST_1,45,
PERSON_ACCUSED_857,Faisal Maniyar,Faisal Maniyar,25,Male,DIST_1,45,
PERSON_ACCUSED_858,Anwar Char,Anwar Char,23,Male,DIST_1,45,
PERSON_ACCUSED_859,Mahesh Ansari,Mahesh Ansari,35,Male,DIST_1,45,
PERSON_ACCUSED_860,Chandrashekar Patil,Chandrashekar Patil,24,Male,DIST_1,45,
PERSON_ACCUSED_861,Santhosh Nayak,Santhosh Nayak,22,Male,DIST_1,45,
PERSON_ACCUSED_862,Faiz Nadaf,Faiz Nadaf,30,Male,DIST_1,45,
PERSON_ACCUSED_863,Irfan Ansari,Irfan Ansari,35,Male,DIST_1,45,
PERSON_ACCUSED_864,Manju Shenoy,Manju Shenoy,27,Male,DIST_1,45,
PERSON_ACCUSED_865,Rangaswamy Nadaf,Rangaswamy Nadaf,33,Male,DIST_1,45,
PERSON_ACCUSED_867,Jagadish Nadaf,Jagadish Nadaf,37,Male,DIST_1,45,
PERSON_ACCUSED_868,Padma Siddiqui,Padma Siddiqui,23,Female,DIST_1,45,
PERSON_ACCUSED_869,Rashid Rao,Rashid Rao,32,Male,DIST_1,45,
PERSON_ACCUSED_870,Faiz Sheikh,Faiz Sheikh,23,Male,DIST_1,45,
PERSON_ACCUSED_871,Shankar L Kini,Shankar L Kini,30,Male,DIST_1,45,
PERSON_ACCUSED_872,Iqbal Gowda,Iqbal Gowda,28,Male,DIST_1,45,
PERSON_ACCUSED_873,Manju Swamy,Manju Swamy,35,Male,DIST_1,45,
PERSON_ACCUSED_874,Faisal Prabhu,Faisal Prabhu,23,Male,DIST_1,45,
PERSON_ACCUSED_875,Yusuf Devadiga,Yusuf Devadiga,24,Male,DIST_1,45,
PERSON_ACCUSED_876,Ningappa Patel,Ningappa Patel,34,Male,DIST_1,45,
PERSON_ACCUSED_877,Syed Naidu,Syed Naidu,28,Male,DIST_1,45,
PERSON_ACCUSED_878,Shivu Mulla,Shivu Mulla,20,Male,DIST_1,45,
PERSON_ACCUSED_879,Lokesh Baig,Lokesh Baig,26,Male,DIST_1,45,
PERSON_ACCUSED_880,Pradeep C Hosur,Pradeep C Hosur,22,Male,DIST_1,45,
PERSON_ACCUSED_881,Nandini Qureshi,Nandini Qureshi,23,Female,DIST_1,45,
PERSON_ACCUSED_882,Chandru Joshi,Chandru Joshi,30,Male,DIST_1,45,
PERSON_ACCUSED_883,Mahadev Khan,Mahadev Khan,26,Male,DIST_1,45,
PERSON_ACCUSED_884,Chitra Ahmed,Chitra Ahmed,25,Female,DIST_1,45,
PERSON_ACCUSED_885,Suresh Salian,Suresh Salian,34,Male,DIST_1,45,
PERSON_ACCUSED_886,Puttaswamy Kamath,Puttaswamy Kamath,27,Male,DIST_1,45,
PERSON_ACCUSED_887,Hussain Char,Hussain Char,28,Male,DIST_1,45,
PERSON_ACCUSED_888,Venkatesh Kamath,Venkatesh Kamath,22,Male,DIST_1,45,
PERSON_ACCUSED_889,Shanthala Shetty,Shanthala Shetty,28,Female,DIST_1,45,
PERSON_ACCUSED_890,Dinesh Bangera,Dinesh Bangera,33,Male,DIST_1,45,
PERSON_ACCUSED_891,Hussain Reddy,Hussain Reddy,34,Male,DIST_1,45,
PERSON_ACCUSED_892,Lokesh Shenoy,Lokesh Shenoy,24,Male,DIST_1,45,
PERSON_ACCUSED_893,Harish Gowda,Harish Gowda,27,Male,DIST_1,45,
PERSON_ACCUSED_894,Nagaraj Kini,Nagaraj Kini,20,Male,DIST_1,45,
PERSON_ACCUSED_895,Arshad Baig,Arshad Baig,26,Male,DIST_1,45,
PERSON_ACCUSED_896,Suresh Baig,Suresh Baig,22,Male,DIST_1,45,
